"ncomponentsReference" "ncomponentsSubset" "maxFeatures" "scale.center" "scale.scale" "project_all" "mean_sil_score" "stab_knn_acc" "stab_knn_acc_bal" "stab_rmse" "time_integration" "time_imputation"
"elapsed364" 40 50 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.22200000000157 51.7669999999998
"elapsed365" 50 50 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.34700000000157 52.4859999999971
"elapsed366" 60 50 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.54900000000634 52.5950000000012
"elapsed367" 70 50 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.68300000000454 52.8359999999957
"elapsed368" 10 60 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.8179999999993 51.788999999997
"elapsed369" 15 60 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.88600000000588 51.487000000001
"elapsed370" 20 60 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 1.93899999999849 51.9800000000032
"elapsed371" 30 60 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 2.03800000000047 52.7620000000024
"elapsed372" 40 60 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.15099999999802 52.0469999999987
"elapsed373" 50 60 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.29400000000169 52.0010000000038
"elapsed374" 60 60 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.50099999999657 52.2479999999996
"elapsed375" 70 60 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.63200000000506 52.400999999998
"elapsed376" 10 70 1740 FALSE TRUE FALSE 0.276861705609791 0.721291866028708 0.716842570631594 0.959383924053706 1.7809999999954 51.1050000000032
"elapsed377" 15 70 1740 FALSE TRUE FALSE 0.300564295169584 0.745015948963317 0.734034904868023 0.958500432184166 1.83599999999569 51.622000000003
"elapsed378" 20 70 1740 FALSE TRUE FALSE 0.325881608460542 0.746810207336523 0.744100892939859 0.958332670443588 1.88899999999558 51.7550000000047
"elapsed379" 30 70 1740 FALSE TRUE FALSE 0.323197906538464 0.751395534290271 0.757487887941205 0.959293886754521 1.9739999999947 51.9490000000005
"elapsed380" 40 70 1740 FALSE TRUE FALSE 0.318874349858357 0.749800637958533 0.758176200357331 0.961698031428662 2.15299999999843 51.6829999999973
"elapsed381" 50 70 1740 FALSE TRUE FALSE 0.342606618857183 0.738636363636364 0.749994365897172 0.963618995357999 2.28600000000006 52.0829999999987
"elapsed382" 60 70 1740 FALSE TRUE FALSE 0.321789539938294 0.743819776714514 0.748602718181312 0.966823437480229 2.4890000000014 52.9819999999963
"elapsed383" 70 70 1740 FALSE TRUE FALSE 0.339418002588616 0.745614035087719 0.756029510729877 0.970653981515486 2.63999999999942 52.7589999999982
"elapsed384" 10 10 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.56999999999971 51.3580000000002
"elapsed385" 15 10 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.60900000000402 51.7019999999975
"elapsed386" 20 10 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.67599999999948 52.2139999999999
"elapsed387" 30 10 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.80099999999948 51.400999999998
"elapsed388" 40 10 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.94499999999971 51.5199999999968
"elapsed389" 50 10 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.0679999999993 51.7649999999994
"elapsed390" 60 10 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.1710000000021 52.0480000000025
"elapsed391" 70 10 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.33099999999831 52.0479999999952
"elapsed392" 10 15 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.57200000000012 51.6390000000029
"elapsed393" 15 15 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.60199999999895 51.4449999999997
"elapsed394" 20 15 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.65099999999802 51.6020000000062
"elapsed395" 30 15 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.80599999999686 51.4939999999988
"elapsed396" 40 15 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.96399999999994 51.8130000000019
"elapsed397" 50 15 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.05600000000413 51.8040000000037
"elapsed398" 60 15 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.1710000000021 51.7810000000027
"elapsed399" 70 15 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.30699999999342 51.9660000000003
"elapsed400" 10 20 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.55900000000111 52.135000000002
"elapsed401" 15 20 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.61099999999715 51.4499999999971
"elapsed402" 20 20 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.68300000000454 51.9909999999945
"elapsed403" 30 20 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.8070000000007 51.9720000000016
"elapsed404" 40 20 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.93099999999686 51.6399999999994
"elapsed405" 50 20 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.07600000000093 52.2039999999979
"elapsed406" 60 20 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.208000000006 52.0580000000045
"elapsed407" 70 20 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.34399999999732 51.851999999999
"elapsed408" 10 30 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.56199999999808 51.5910000000003
"elapsed409" 15 30 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.60199999999895 51.7119999999995
"elapsed410" 20 30 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.66999999999825 51.3760000000038
"elapsed411" 30 30 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.7870000000039 51.6510000000053
"elapsed412" 40 30 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.9320000000007 52.0020000000004
"elapsed413" 50 30 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.04699999999866 51.8709999999992
"elapsed414" 60 30 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.16600000000471 51.9179999999978
"elapsed415" 70 30 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.30900000000111 52.4700000000012
"elapsed416" 10 40 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.54499999999825 51.7119999999995
"elapsed417" 15 40 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.59900000000198 51.7150000000038
"elapsed418" 20 40 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.68800000000192 51.609000000004
"elapsed419" 30 40 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.81100000000151 51.7799999999988
"elapsed420" 40 40 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.93600000000151 51.8339999999953
"elapsed421" 50 40 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.06700000000274 51.6949999999997
"elapsed422" 60 40 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.17199999999866 51.8139999999985
"elapsed423" 70 40 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.31599999999889 52.2830000000031
"elapsed424" 10 50 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.56199999999808 52.1519999999946
"elapsed425" 15 50 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.60599999999977 51.3130000000019
"elapsed426" 20 50 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.67199999999866 51.7680000000037
"elapsed427" 30 50 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.75300000000425 51.6720000000059
"elapsed428" 40 50 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.90000000000146 51.8800000000047
"elapsed429" 50 50 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 2.02999999999884 51.6999999999971
"elapsed430" 60 50 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.11699999999837 51.6239999999962
"elapsed431" 70 50 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.28500000000349 51.864999999998
"elapsed432" 10 60 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.45700000000215 51.6960000000036
"elapsed433" 15 60 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.52599999999802 51.2589999999982
"elapsed434" 20 60 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.59300000000076 51.6460000000006
"elapsed435" 30 60 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.71600000000035 51.5
"elapsed436" 40 60 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.8660000000018 51.7330000000002
"elapsed437" 50 60 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 1.99300000000221 51.2869999999966
"elapsed438" 60 60 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.0879999999961 51.5840000000026
"elapsed439" 70 60 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.22699999999895 51.7209999999977
"elapsed440" 10 70 1740 TRUE FALSE FALSE 0.331879110118399 0.837320574162679 0.782012601379957 0.951505709956399 1.46800000000076 51.8580000000002
"elapsed441" 15 70 1740 TRUE FALSE FALSE 0.370749880426815 0.854864433811802 0.813513014710029 0.948665261054439 1.5 51.9609999999957
"elapsed442" 20 70 1740 TRUE FALSE FALSE 0.388515326975734 0.866427432216906 0.833184262328385 0.946824670783305 1.59800000000541 51.487000000001
"elapsed443" 30 70 1740 TRUE FALSE FALSE 0.397225275600265 0.865031897926635 0.824375522357035 0.943835151055513 1.70600000000559 51.4860000000044
"elapsed444" 40 70 1740 TRUE FALSE FALSE 0.400566837813764 0.869417862838915 0.833286505973364 0.940693942602025 1.86499999999796 51.5679999999993
"elapsed445" 50 70 1740 TRUE FALSE FALSE 0.402184032907838 0.86981658692185 0.831884838596147 0.937741942043163 1.96600000000035 52.3240000000005
"elapsed446" 60 70 1740 TRUE FALSE FALSE 0.404872571691765 0.871212121212121 0.832341502916429 0.935907214137022 2.08499999999913 51.9320000000007
"elapsed447" 70 70 1740 TRUE FALSE FALSE 0.409978376697883 0.875199362041467 0.836257951676932 0.934063115160362 2.22299999999814 51.9059999999954
"elapsed448" 10 10 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.31600000000617 51.8940000000002
"elapsed449" 15 10 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.37900000000081 51.622000000003
"elapsed450" 20 10 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.44500000000698 51.8270000000048
"elapsed451" 30 10 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.55599999999686 51.6069999999963
"elapsed452" 40 10 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.74000000000524 51.5069999999978
"elapsed453" 50 10 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.83699999999953 51.8220000000001
"elapsed454" 60 10 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.9429999999993 51.7760000000053
"elapsed455" 70 10 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.10000000000582 51.7609999999986
"elapsed456" 10 15 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.30399999999645 51.2019999999975
"elapsed457" 15 15 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.37099999999919 51.6870000000054
"elapsed458" 20 15 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.43899999999849 51.3469999999943
"elapsed459" 30 15 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.56499999999505 51.6289999999935
"elapsed460" 40 15 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.69499999999971 51.6800000000003
"elapsed461" 50 15 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.82799999999406 52.239999999998
"elapsed462" 60 15 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.94000000000233 51.974000000002
"elapsed463" 70 15 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.08000000000175 52.0269999999946
"elapsed464" 10 20 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.33000000000175 51.3399999999965
"elapsed465" 15 20 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.38299999999435 51.3099999999977
"elapsed466" 20 20 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.44599999999627 51.8349999999991
"elapsed467" 30 20 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.56100000000151 51.8670000000056
"elapsed468" 40 20 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.70599999999831 52.0690000000031
"elapsed469" 50 20 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.8379999999961 51.726999999999
"elapsed470" 60 20 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.94900000000052 51.8650000000052
"elapsed471" 70 20 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.06999999999971 51.898000000001
"elapsed472" 10 30 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.31000000000495 50.9719999999943
"elapsed473" 15 30 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.37999999999738 51.0829999999987
"elapsed474" 20 30 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.42599999999948 51.2750000000015
"elapsed475" 30 30 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.55400000000373 51.9429999999993
"elapsed476" 40 30 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.72400000000198 52.2330000000002
"elapsed477" 50 30 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.82200000000012 51.8839999999982
"elapsed478" 60 30 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.93000000000029 51.5420000000013
"elapsed479" 70 30 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.06999999999971 51.8559999999998
"elapsed480" 10 40 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.31500000000233 51.137999999999
"elapsed481" 15 40 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.36300000000483 51.2039999999979
"elapsed482" 20 40 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.43500000000495 51.2779999999984
"elapsed483" 30 40 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.55900000000111 51.3099999999977
"elapsed484" 40 40 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.71499999999651 51.5800000000017
"elapsed485" 50 40 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.83199999999488 52.099000000002
"elapsed486" 60 40 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.93299999999726 52.5190000000002
"elapsed487" 70 40 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.0789999999979 51.586000000003
"elapsed488" 10 50 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.31599999999889 51.3629999999976
"elapsed489" 15 50 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.375 51.5710000000036
"elapsed490" 20 50 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.4210000000021 51.239999999998
"elapsed491" 30 50 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.54899999999907 51.2719999999972
"elapsed492" 40 50 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.70100000000093 51.3189999999959
"elapsed493" 50 50 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.80400000000373 51.3100000000049
"elapsed494" 60 50 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.90899999999965 52.2049999999945
"elapsed495" 70 50 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.06000000000495 51.7920000000013
"elapsed496" 10 60 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.29399999999441 51.5590000000011
"elapsed497" 15 60 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.38000000000466 51.7479999999996
"elapsed498" 20 60 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.42199999999866 51.3689999999988
"elapsed499" 30 60 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.56300000000192 51.3689999999988
"elapsed500" 40 60 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.70900000000256 51.2070000000022
"elapsed501" 50 60 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.7980000000025 51.5560000000041
"elapsed502" 60 60 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.93599999999424 51.599000000002
"elapsed503" 70 60 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.06399999999849 52.7379999999976
"elapsed504" 10 70 1740 FALSE FALSE FALSE 0.325447724453901 0.842304625199362 0.781606822583764 0.950963975732206 1.32100000000355 51.5749999999971
"elapsed505" 15 70 1740 FALSE FALSE FALSE 0.370650952342851 0.861244019138756 0.821314091296177 0.948387967141431 1.37099999999919 52.4150000000009
"elapsed506" 20 70 1740 FALSE FALSE FALSE 0.379730015628395 0.85725677830941 0.812923481782376 0.946849655759229 1.44199999999546 51.474000000002
"elapsed507" 30 70 1740 FALSE FALSE FALSE 0.400196001020293 0.861244019138756 0.823649645576585 0.943793557098781 1.55500000000029 51.775999999998
"elapsed508" 40 70 1740 FALSE FALSE FALSE 0.40640068826147 0.86762360446571 0.833504046240372 0.940457618001958 1.70799999999872 51.7010000000009
"elapsed509" 50 70 1740 FALSE FALSE FALSE 0.401117649537755 0.865829346092504 0.829320409413052 0.937514996172876 1.83499999999913 51.4190000000017
"elapsed510" 60 70 1740 FALSE FALSE FALSE 0.406285987632574 0.871610845295056 0.837258835126929 0.935812278509718 1.93600000000151 51.7169999999969
"elapsed511" 70 70 1740 FALSE FALSE FALSE 0.405922877430091 0.868221690590112 0.832380673802323 0.933953150921726 2.08399999999529 52.0930000000008
